"Asha Artis not American but wouldnt most of your illegal immigration problems stem from a broken security system? Im guessing most of them dont walk over the border but are not caught by the checks in place. Even if they walk over the border why arent they rounded up and sent back? Is it possible that there is corruption here, why are they so easily avoiding detection? A wall wont fix issues like these, get to the core of the issue, seems like a bandaid wall wont fix this.",11.666666666666666,Humor,The wall is pointless. They will still get through and trump is making it seem like immigrants are the main problem committing crimes etc when it's our own American people!,yes
This  is  a  tragedy  but  what  about  all  the  people  killed  by  drunk  American  drivers?,13.777777777777779,Not Counterspeech,original post,no
Legal immigration is also destroying this country as most people just overstay. Shut it all down,9.444444444444445,Positive tone,original post,yes
BUILD THE WALL....lets get started...,10.555555555555555,Positive tone,original post,yes
Get the wall built,12.333333333333334,Not Counterspeech,original post,no
"Working for America, Trump2020",17.833333333333332,Not Counterspeech,original post,no
"So sorry to hear of your loss. Mandy looks like a  sweet, wonderful person. We all mourn your loss. I only wish liberals/democrats could grasp the meaning of ""securing our borders"" for the SAFETY of all American citizens.",12.833333333333334,Not Counterspeech,original post,no
if my taxes go to building a wall it better be a wall around you and your supporters. there are plenty other things that need to be fixed over and before a wall and yet you ignore them congrats you don't care about america (mexico is america btw also canada as well you are thinking of the united states families not american families) you care about yourself,17.333333333333332,Negative tone,original post,yes
Correct. So why wouldn't we slow down the invaders. You want to immigrate here do it the legal way. Real simple.,12.666666666666666,Negative tone,sorry to say the wall will slow them down but not stop them.,yes
What about that drumf?  Ban alcohol?,18.444444444444443,Not Counterspeech,I would suggest that you deal with the ones you have at home first then.,no
Patrick Dixon they arent running here from Tijuana,43.888888888888886,Humor,Better than Lincoln? Washington? Kennedy? Truman?... seriously?!?,yes
May God Let Her Rest in Peace! Please the Wall!,11.11111111111111,Negative tone,original post,yes
God bless you!!,29.666666666666668,Not Counterspeech,original post,no
"Trump neglected to say when he described what a wall could do , he said they walk around it but forgot that they tunnel under",6.166666666666667,Affiliation,original post,yes
https://youtu.be/egav1IFr5n0,16.333333333333332,Not Counterspeech,original post,no
"THE IPs (Infanticide Party members) are on a roll these days.  Supporting the murder of new born babies AND refusing to live up to their Constitutional oath to DEFEND AND PROTECT USA!  Maybe, if an IP had a family member killed by an illegal they'd realize it is a CRISIS!",42.666666666666664,Not Counterspeech,original post,no
My deepest condolences to those familys who have lost love ones. Build the wall! #KeepingAmericaSafeTrump2020,12.666666666666666,Not Counterspeech,original post,no
Thank you for fighting for America President Trump,8.222222222222221,Not Counterspeech,original post,no
7 FACTS about immigration.  https://www.facebook.com/142474049098533/posts/2354864591192790/,10.444444444444445,Facts/Logic,original post,yes
"One angel parent is no different than another. His grief is not greater than a parent who lost a child to a mass shooting. But lets rage in the streets! Not for both. I mean, fire arms are perfectly legal so we dont really care about THOSE angel parents. And if they try to speak out, well publicly humiliate them AND their live children just for shits and giggles. But by God we will rage for the ones killed at the hands of an illegal!! Gtfo with your fake empathy and compassion.",47,Counterspeech,original post,yes
Please Help Rohingya.,14.666666666666666,Not Counterspeech,original post,no
"Sorry for your losses enough is enough time to protect America, Thank you President Trump.",8.444444444444445,Affiliation,original post,yes
Jean-Franois Rivard WOW really like your DUMBASS works 7days a week without a off BITCH please. Stop being a ignorant ASSHAT.,9.555555555555555,Not Counterspeech,Thank you Mr President for working so hard for us American citizens!,no
Hahahahaha!! What did the EU stop you from doing then? #PoorOldBiffer #WheresTommeh :p,15.444444444444445,Counterspeech,Great British culture. I'm a Brit. The EU hate us. End of. So I'd rather we gave the USA 5 billion as a gift for the wall rather than give 39 billion a year to the EU ...,yes
Trump you have our support stop those Democrats!! Dont back down...there are more supporters than not..,9.777777777777779,Humor,original post,yes
So so sad and sorry for these families that have lost their loved one. Prayers,14.222222222222221,Not Counterspeech,original post,no
I don't understand why the Democrats are against a wall - it's not about immigration - it's about letting people come into the country legally.  Chuck and Nancy are running their own agenda and not the agenda of the American People!,16.666666666666668,Not Counterspeech,original post,no
Donald Trump says his life was much better before he became president.  Believe me I truly understand.  My life was also better before he  became president.,13.833333333333334,Affiliation,original post,yes
Build the damn wall now!,11.666666666666666,Counterspeech,original post,yes
"WAR IS WONDERFUL WITH JESUS ON OUR SIDE! U.S. State Department approves $12 billion in military sales to Qatar, $8.2bn to Saudi Arabia, $50b to Israel and $1.4bn to Taiwan. America is the world's #1 arms dealer and has a military budget of $600 bn to Russia's $70bn!",18.333333333333332,Facts/Logic,original post,yes
Leon Gerards Held,14.333333333333334,Not Counterspeech,original post,no
Wendi DelValle Im so sorry for your loss. Lets hope this wall gets built. Maybe it should be engraved with the names of all the lives that have been lost because we didnt have it.,16.77777777777778,Affiliation,An illegal immigrant killed my 24 year old brother about a mile from his home. My brother was test driving a motorcycle and the illegal immigrant pulled out in front of him(the man was driving unlicensed and illegally) then left my brother to die on the side of the road. So I support the wall 100%!!,yes
"Angela K Christensen You cant have national security without border security. Its not only necessary for any meaningful immigration reform; border security plays a crucial role in both the interdiction of illegal drugs and in defending America against criminal threats. Weak borders allow criminal and smugglers, as well as millions of illegal aliens, to have virtually free entrance to the United States.  If this was not true then why are there some 20 million ILLEGAL aliens living in the United States now, and why is there a drug epidemic killing thousands of Americans every year, and why are Americans being robbed and murdered by Illegal aliens.  Contrary to news reports the majority of these drugs are traceable to drug cartels in Mexico, not from pharmaceutical companies.",71.33333333333333,Affiliation,"Angela K Christensen You cant have national security without border security. Its not only necessary for any meaningful immigration reform; border security plays a crucial role in both the interdiction of illegal drugs and in defending America against criminal threats. Weak borders allow criminal and smugglers, as well as millions of illegal aliens, to have virtually free entrance to the United States.  If this was not true then why are there some 20 million ILLEGAL aliens living in the United States now, and why is there a drug epidemic killing thousands of Americans every year, and why are Americans being robbed and murdered by Illegal aliens.  Contrary to news reports the majority of these drugs are traceable to drug cartels in Mexico, not from pharmaceutical companies.",yes
